Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Owner_Count,Price
Hyundai,Elantra,2015,1.6,Petrol,Automatic,202711,1,7645
Hyundai,Tucson,2019,2.1,Petrol,Manual,280632,1,6287
Toyota,Camry,2003,3.9,Electric,Semi-Automatic,182192,4,7256
Kia,Rio,2018,3.3,Petrol,Semi-Automatic,27157,3,12256
BMW,3 Series,2000,5.0,Petrol,Semi-Automatic,199363,1,5112
Kia,Rio,2022,4.9,Petrol,Manual,6863,1,15462
Volkswagen,Golf,2014,3.4,Diesel,Automatic,89526,3,11409
Toyota,Camry,2019,3.5,Hybrid,Automatic,96903,2,13861
Honda,CR-V,2001,4.0,Hybrid,Automatic,35704,3,10185
Toyota,RAV4,2014,3.5,Hybrid,Semi-Automatic,161187,4,9576
Audi,Q5,2009,3.5,Electric,Manual,76449,2,10771
Audi,A3,2001,3.9,Petrol,Manual,19843,4,7903
BMW,5 Series,2000,1.2,Hybrid,Manual,103614,4,4227
Kia,Sportage,2005,3.4,Hybrid,Manual,256607,2,4867
Ford,Explorer,2013,1.4,Diesel,Automatic,204333,1,6813
BMW,X5,2019,3.2,Petrol,Manual,283521,1,7329
Kia,Optima,2023,2.7,Electric,Manual,201672,4,11666
Audi,A3,2022,1.5,Electric,Semi-Automatic,222668,3,9746
Mercedes,E-Class,2001,2.6,Diesel,Manual,43761,5,6124
Honda,CR-V,2001,4.7,Petrol,Automatic,59718,2,9405
Honda,Accord,2006,1.1,Hybrid,Automatic,14039,2,9219
Chevrolet,Equinox,2013,1.6,Hybrid,Manual,141716,5,7765
Toyota,Corolla,2022,2.4,Diesel,Semi-Automatic,104599,5,11008
Chevrolet,Malibu,2017,1.9,Hybrid,Manual,282278,5,6454
Volkswagen,Passat,2001,2.5,Electric,Semi-Automatic,210985,5,4680
Hyundai,Sonata,2002,2.1,Hybrid,Automatic,79025,5,7719
Hyundai,Sonata,2022,3.0,Electric,Automatic,52689,1,16146
Honda,Accord,2018,4.0,Hybrid,Semi-Automatic,184080,4,10818
Kia,Sportage,2007,2.8,Diesel,Manual,185683,2,5286
Volkswagen,Golf,2018,4.6,Electric,Automatic,237720,4,12845
Ford,Focus,2018,4.0,Electric,Manual,6098,5,15378
BMW,5 Series,2005,4.3,Electric,Automatic,272769,1,7944
Volkswagen,Golf,2007,2.9,Electric,Manual,13144,4,10837
Mercedes,C-Class,2023,4.2,Petrol,Manual,18248,5,14835
BMW,3 Series,2007,2.8,Hybrid,Manual,238724,2,5225
Chevrolet,Equinox,2003,2.6,Diesel,Semi-Automatic,286590,4,2000
Honda,Accord,2011,4.2,Electric,Semi-Automatic,291049,2,7779
Volkswagen,Golf,2006,2.3,Petrol,Automatic,163052,4,6438
Ford,Fiesta,2018,4.7,Electric,Manual,8898,5,16022
Audi,A3,2004,3.9,Petrol,Automatic,228725,5,6125
Mercedes,C-Class,2016,2.1,Petrol,Semi-Automatic,8126,3,10837
Mercedes,E-Class,2009,4.2,Diesel,Semi-Automatic,221870,4,6562
Ford,Fiesta,2021,4.0,Hybrid,Automatic,133334,1,14233
Ford,Fiesta,2006,4.4,Hybrid,Automatic,276855,2,7262
Honda,CR-V,2003,4.6,Electric,Manual,162129,2,8357
Chevrolet,Malibu,2022,4.4,Hybrid,Manual,62734,1,14845
BMW,X5,2008,2.4,Petrol,Automatic,2880,4,10342
Chevrolet,Malibu,2016,2.9,Petrol,Manual,10380,2,11592
Kia,Sportage,2003,4.4,Electric,Automatic,173173,1,9436
Audi,A4,2010,1.1,Electric,Manual,13601,1,9927
Audi,A4,2012,4.4,Hybrid,Automatic,57938,3,13441
Chevrolet,Equinox,2011,3.8,Hybrid,Automatic,122142,2,11257
Hyundai,Tucson,2011,4.7,Diesel,Semi-Automatic,51514,2,11069
Kia,Sportage,2018,3.0,Diesel,Manual,116209,2,10175
Honda,Accord,2020,2.9,Petrol,Semi-Automatic,125825,5,10483
Hyundai,Tucson,2003,3.1,Diesel,Semi-Automatic,235029,2,3399
Kia,Rio,2013,2.1,Electric,Automatic,61878,4,12362
Audi,Q5,2009,2.7,Electric,Manual,62039,2,10259
Honda,CR-V,2019,3.3,Petrol,Automatic,15599,3,14288
Honda,Civic,2019,4.9,Electric,Automatic,73887,4,16722
BMW,5 Series,2006,2.5,Diesel,Semi-Automatic,232088,3,3758
BMW,3 Series,2017,1.7,Electric,Manual,166412,1,9571
Chevrolet,Malibu,2018,1.7,Petrol,Automatic,70260,4,11294
Kia,Optima,2006,3.0,Diesel,Manual,110232,3,6695
Hyundai,Sonata,2016,3.6,Petrol,Automatic,228179,3,9436
Audi,A4,2020,3.2,Hybrid,Automatic,220296,5,11394
Toyota,RAV4,2003,3.5,Electric,Automatic,15300,5,11694
Kia,Rio,2016,4.1,Diesel,Semi-Automatic,234176,2,8316
Chevrolet,Equinox,2007,4.9,Diesel,Automatic,247098,5,7658
Chevrolet,Equinox,2015,1.7,Electric,Automatic,55038,2,12699
Ford,Fiesta,2015,1.2,Electric,Manual,178698,3,8226
Toyota,Camry,2002,4.0,Hybrid,Manual,239428,1,4911
Volkswagen,Tiguan,2003,1.1,Hybrid,Automatic,75829,3,7083
BMW,X5,2013,1.4,Hybrid,Semi-Automatic,72172,4,8956
Mercedes,E-Class,2022,4.7,Petrol,Manual,286738,3,9665
Ford,Focus,2008,4.7,Electric,Semi-Automatic,45559,1,12288
Volkswagen,Golf,2001,2.7,Petrol,Automatic,155536,3,5489
Mercedes,C-Class,2017,3.3,Hybrid,Semi-Automatic,141231,1,10675
Chevrolet,Equinox,2013,3.3,Electric,Automatic,184018,3,11119
Volkswagen,Tiguan,2014,2.2,Electric,Semi-Automatic,229476,3,7910
Ford,Fiesta,2011,1.4,Hybrid,Semi-Automatic,151995,1,6760
Kia,Sportage,2011,1.9,Hybrid,Manual,191680,4,6466
Volkswagen,Passat,2005,4.9,Electric,Manual,464,3,12490
Toyota,RAV4,2012,1.1,Petrol,Semi-Automatic,159339,4,5613
Toyota,RAV4,2015,4.6,Diesel,Manual,13395,5,12932
Chevrolet,Impala,2018,2.0,Diesel,Automatic,27151,2,12456
Ford,Explorer,2016,1.5,Diesel,Automatic,72633,4,10447
Toyota,RAV4,2016,4.0,Hybrid,Automatic,137486,5,12650
Toyota,Corolla,2005,3.1,Diesel,Automatic,115517,1,7889
Ford,Fiesta,2005,2.1,Hybrid,Automatic,79897,3,8602
Audi,A4,2012,3.7,Diesel,Automatic,51665,3,11866
BMW,3 Series,2017,1.4,Electric,Manual,3410,1,12531
Honda,CR-V,2010,1.3,Hybrid,Semi-Automatic,113673,2,7126
Honda,Accord,2012,3.6,Hybrid,Semi-Automatic,299818,1,6303
Ford,Focus,2005,3.3,Diesel,Semi-Automatic,166957,3,5560
Toyota,RAV4,2021,4.8,Diesel,Manual,104524,3,13109
Hyundai,Sonata,2013,4.2,Electric,Automatic,233376,1,11032
BMW,3 Series,2019,1.9,Diesel,Semi-Automatic,248734,2,6725
Mercedes,E-Class,2002,2.8,Diesel,Manual,218885,1,3122
Ford,Explorer,2005,2.7,Hybrid,Semi-Automatic,241335,3,4473
Toyota,RAV4,2008,3.9,Diesel,Automatic,61794,5,10664
Honda,CR-V,2018,1.4,Electric,Semi-Automatic,132394,3,10252
Volkswagen,Tiguan,2014,4.7,Hybrid,Semi-Automatic,77660,2,12446
Mercedes,GLA,2015,2.7,Hybrid,Semi-Automatic,72565,4,10848
Ford,Focus,2007,3.0,Hybrid,Automatic,145166,1,8796
Hyundai,Sonata,2012,1.8,Electric,Manual,268663,5,6126
Toyota,RAV4,2019,4.8,Diesel,Manual,235390,2,9892
Volkswagen,Tiguan,2009,1.9,Electric,Manual,206148,2,6577
Honda,CR-V,2017,4.6,Diesel,Automatic,133555,1,12628
Hyundai,Tucson,2007,2.8,Diesel,Automatic,231194,1,5876
Kia,Rio,2013,3.2,Hybrid,Automatic,129599,4,11108
Volkswagen,Passat,2023,3.8,Diesel,Manual,33833,3,14123
BMW,3 Series,2003,1.3,Diesel,Manual,59817,5,5103
Ford,Explorer,2023,4.6,Electric,Semi-Automatic,26070,4,17078
Kia,Sportage,2010,1.1,Electric,Automatic,48286,3,10734
Volkswagen,Passat,2006,3.0,Electric,Automatic,77120,3,10857
BMW,3 Series,2016,4.7,Diesel,Automatic,141532,1,12269
Ford,Focus,2002,3.3,Hybrid,Manual,280773,5,3384
Hyundai,Sonata,2023,4.6,Diesel,Semi-Automatic,153793,3,12524
Toyota,Corolla,2000,4.9,Hybrid,Manual,40527,1,9189
Mercedes,GLA,2022,2.9,Petrol,Semi-Automatic,37227,2,12855
BMW,3 Series,2000,4.2,Electric,Automatic,200754,3,7784
Hyundai,Sonata,2020,2.4,Electric,Automatic,30068,1,15398
Chevrolet,Impala,2004,2.4,Diesel,Semi-Automatic,176865,5,4162
Honda,CR-V,2002,2.8,Electric,Manual,79829,4,7903
Ford,Focus,2013,3.8,Hybrid,Semi-Automatic,279744,1,7205
Toyota,RAV4,2013,3.6,Petrol,Automatic,114121,1,10817
Ford,Focus,2016,4.2,Petrol,Manual,156634,2,9967
Hyundai,Tucson,2015,2.1,Diesel,Manual,184933,1,7001
Mercedes,E-Class,2011,3.6,Diesel,Manual,52920,4,9941
Ford,Explorer,2000,2.9,Electric,Semi-Automatic,257314,2,3853
Mercedes,E-Class,2012,1.7,Petrol,Automatic,32575,2,10248
Chevrolet,Malibu,2007,4.2,Hybrid,Manual,129413,5,8811
Chevrolet,Equinox,2004,3.5,Diesel,Automatic,31788,1,9664
Hyundai,Tucson,2003,3.2,Petrol,Semi-Automatic,19907,4,7801
Chevrolet,Impala,2000,5.0,Hybrid,Semi-Automatic,94803,1,8203
Volkswagen,Golf,2002,2.1,Electric,Manual,217899,3,4442
Toyota,RAV4,2020,1.4,Diesel,Semi-Automatic,280732,3,5885
Volkswagen,Passat,2000,2.3,Hybrid,Manual,247828,1,2443
Volkswagen,Golf,2018,2.1,Electric,Manual,266946,3,8261
Honda,Accord,2019,1.4,Petrol,Manual,169170,4,7816
BMW,X5,2001,2.8,Hybrid,Manual,93899,4,6322
Mercedes,GLA,2011,4.1,Diesel,Semi-Automatic,196806,5,7563
Hyundai,Sonata,2008,3.2,Diesel,Semi-Automatic,83330,5,8033
Mercedes,E-Class,2021,3.9,Petrol,Manual,16170,4,13976
Honda,Civic,2022,3.8,Electric,Automatic,245725,2,13085
Kia,Rio,2016,4.2,Hybrid,Manual,288473,3,8330
Mercedes,E-Class,2008,1.5,Petrol,Manual,180724,5,4385
Audi,A4,2013,4.2,Diesel,Manual,186877,2,8462
Toyota,Camry,2004,1.2,Petrol,Manual,117856,1,4142
Honda,CR-V,2010,3.1,Petrol,Manual,112998,1,7940
Honda,Civic,2007,3.8,Petrol,Manual,183634,3,6327
BMW,5 Series,2020,1.1,Electric,Automatic,159745,5,11505
Chevrolet,Malibu,2015,4.7,Electric,Manual,30179,1,14696
Ford,Fiesta,2000,3.9,Electric,Manual,257208,2,4855
Ford,Explorer,2009,4.7,Petrol,Manual,175410,1,7991
Chevrolet,Impala,2020,3.6,Petrol,Manual,135042,4,10999
Toyota,Corolla,2005,1.9,Petrol,Semi-Automatic,153255,2,4434
Audi,A3,2021,4.3,Petrol,Manual,18069,3,14338
Honda,Accord,2009,1.7,Hybrid,Manual,133329,5,6833
Ford,Fiesta,2011,3.6,Electric,Manual,250467,3,7990
Volkswagen,Golf,2005,4.1,Hybrid,Manual,268530,1,5329
Toyota,Camry,2000,4.8,Electric,Semi-Automatic,43037,3,10039
Volkswagen,Golf,2008,3.9,Electric,Automatic,6053,2,13778
Kia,Rio,2006,2.5,Hybrid,Manual,251354,4,4372
Honda,CR-V,2009,4.6,Hybrid,Manual,158411,4,9231
Honda,CR-V,2003,3.9,Electric,Semi-Automatic,249104,4,5917
Audi,Q5,2018,2.4,Electric,Automatic,50466,1,14390
Mercedes,C-Class,2013,3.9,Petrol,Manual,29334,3,11313
BMW,X5,2008,2.5,Electric,Semi-Automatic,261973,2,5760
Audi,Q5,2003,3.0,Electric,Manual,82693,1,8346
Toyota,Camry,2012,1.3,Diesel,Automatic,143095,1,7638
Honda,Accord,2006,4.5,Electric,Automatic,21478,4,13470
Toyota,Camry,2019,2.3,Diesel,Manual,49227,2,11115
Hyundai,Elantra,2007,2.3,Hybrid,Manual,185938,2,5781
Honda,Accord,2020,4.5,Electric,Automatic,288635,5,12327
Hyundai,Tucson,2019,1.1,Electric,Semi-Automatic,105555,3,10788
Audi,A3,2006,3.4,Electric,Manual,289298,2,5514
Audi,A3,2010,1.7,Hybrid,Manual,246548,3,4869
Honda,Civic,2014,3.9,Petrol,Manual,98449,4,10231
Chevrolet,Equinox,2015,3.8,Hybrid,Automatic,175806,2,11383
Kia,Rio,2007,3.4,Electric,Semi-Automatic,256558,4,6468
Toyota,Corolla,2005,1.1,Petrol,Manual,208422,4,2531
Audi,A3,2001,4.4,Electric,Automatic,17528,5,11949
Audi,A4,2016,4.6,Electric,Automatic,19046,1,16619
Chevrolet,Equinox,2018,1.5,Electric,Manual,98136,5,11037
Chevrolet,Impala,2016,4.6,Diesel,Manual,118502,1,11129
Kia,Rio,2011,1.4,Electric,Semi-Automatic,180812,5,7183
Toyota,Camry,2009,4.9,Electric,Manual,242655,3,8846
Ford,Fiesta,2003,3.8,Petrol,Semi-Automatic,262792,5,3544
Audi,A4,2011,4.7,Diesel,Semi-Automatic,134561,1,9408
Ford,Fiesta,2018,4.8,Electric,Automatic,173693,2,14326
Chevrolet,Malibu,2001,4.7,Diesel,Manual,122928,2,6641
Volkswagen,Golf,2001,3.0,Hybrid,Automatic,38726,2,9125
Chevrolet,Malibu,2012,1.4,Diesel,Automatic,192630,2,6747
Mercedes,C-Class,2014,4.8,Diesel,Manual,148417,2,10131
Toyota,RAV4,2023,4.3,Petrol,Semi-Automatic,140554,2,12488
BMW,X5,2021,4.4,Petrol,Semi-Automatic,161063,1,11578
Ford,Focus,2007,3.0,Hybrid,Manual,219068,5,5818
Hyundai,Tucson,2022,1.4,Electric,Semi-Automatic,179768,2,10504
Volkswagen,Passat,2005,3.8,Hybrid,Semi-Automatic,293937,3,4521
BMW,5 Series,2017,4.8,Electric,Automatic,5686,1,17386
Toyota,RAV4,2017,2.5,Diesel,Semi-Automatic,144055,5,8818
Toyota,Camry,2016,2.2,Electric,Manual,259242,5,7915
Hyundai,Elantra,2003,4.0,Petrol,Automatic,219313,5,6113
Kia,Optima,2004,4.8,Hybrid,Automatic,188578,4,8828
Chevrolet,Malibu,2017,2.4,Diesel,Semi-Automatic,78114,4,10037
Honda,CR-V,2017,3.8,Electric,Automatic,218815,3,12123
Honda,Civic,2015,1.0,Hybrid,Manual,31953,4,9960
Volkswagen,Golf,2011,1.3,Diesel,Manual,158466,5,5530
Hyundai,Sonata,2001,1.1,Hybrid,Semi-Automatic,51025,4,5479
Audi,A4,2004,1.9,Petrol,Automatic,78643,4,7127
Hyundai,Sonata,2022,1.2,Hybrid,Automatic,188526,4,10629
Volkswagen,Tiguan,2006,1.3,Electric,Automatic,242962,4,5840
Audi,A3,2007,3.7,Electric,Automatic,34075,1,12718
Honda,Civic,2012,3.7,Electric,Automatic,74879,5,13402
Audi,A4,2009,2.8,Diesel,Manual,195158,2,5696
Mercedes,E-Class,2004,2.7,Petrol,Semi-Automatic,208100,5,3838
Mercedes,GLA,2008,2.8,Diesel,Manual,267054,3,3958
Ford,Focus,2017,4.8,Hybrid,Manual,94922,4,13101
Kia,Rio,2012,2.3,Diesel,Automatic,182254,2,7854
Volkswagen,Golf,2015,1.5,Petrol,Manual,81504,1,8469
Kia,Optima,2008,3.2,Diesel,Semi-Automatic,208070,5,5538
Volkswagen,Golf,2014,4.5,Petrol,Automatic,108746,5,12125
Honda,Accord,2003,2.2,Hybrid,Automatic,132362,1,7052
Honda,Civic,2022,3.1,Electric,Semi-Automatic,288024,4,10039
Volkswagen,Tiguan,2020,1.5,Electric,Manual,287278,3,7854
Honda,Accord,2011,2.1,Diesel,Manual,96697,2,7566
Honda,Civic,2017,4.8,Diesel,Automatic,45576,4,14588
Ford,Explorer,2003,4.4,Electric,Automatic,99011,1,10919
Audi,Q5,2017,3.6,Hybrid,Manual,203663,3,9726
Ford,Explorer,2012,2.2,Electric,Manual,30438,4,11291
Toyota,Camry,2018,2.1,Hybrid,Automatic,145579,2,11188
Toyota,Camry,2015,2.3,Petrol,Semi-Automatic,245126,3,5997
Audi,A4,2010,1.1,Petrol,Automatic,70800,3,8284
Ford,Fiesta,2022,4.4,Petrol,Semi-Automatic,165541,1,11789
Hyundai,Elantra,2002,3.5,Hybrid,Semi-Automatic,30233,5,8595
BMW,3 Series,2004,3.3,Hybrid,Automatic,202088,4,7058
Mercedes,GLA,2015,2.8,Electric,Automatic,153011,2,11839
BMW,X5,2012,1.6,Petrol,Automatic,67160,3,9456
Ford,Fiesta,2007,1.3,Electric,Semi-Automatic,7611,1,9347
Toyota,RAV4,2011,3.1,Hybrid,Semi-Automatic,60048,1,10299
Toyota,Corolla,2020,4.3,Electric,Semi-Automatic,259708,4,11205
Honda,Civic,2009,1.5,Hybrid,Semi-Automatic,226058,4,4778
Ford,Fiesta,2010,4.1,Petrol,Automatic,292108,4,6857
Volkswagen,Golf,2003,1.2,Petrol,Manual,163611,4,2927
Ford,Explorer,2021,5.0,Hybrid,Manual,213777,4,12124
Chevrolet,Equinox,2002,4.4,Petrol,Manual,282381,1,3452
BMW,X5,2016,3.7,Diesel,Manual,8605,1,12427
Mercedes,GLA,2011,2.0,Diesel,Automatic,171458,1,7470
Volkswagen,Passat,2012,3.5,Hybrid,Semi-Automatic,175562,5,8688
Toyota,Camry,2004,1.5,Hybrid,Manual,253703,5,2725
Kia,Rio,2012,2.7,Hybrid,Automatic,80248,4,11295
BMW,3 Series,2004,2.9,Petrol,Automatic,203128,3,5637
Hyundai,Elantra,2008,1.3,Hybrid,Automatic,40014,4,9499
Hyundai,Tucson,2012,3.1,Electric,Automatic,57470,3,13150
Honda,Civic,2003,2.1,Hybrid,Semi-Automatic,18980,4,7720
Toyota,Camry,2010,2.6,Diesel,Semi-Automatic,256743,1,4565
Mercedes,C-Class,2017,1.5,Petrol,Automatic,99485,2,10210
BMW,5 Series,2002,3.1,Electric,Automatic,105904,3,9181
Kia,Sportage,2018,4.8,Electric,Automatic,286450,5,12071
Hyundai,Sonata,2006,4.9,Electric,Semi-Automatic,76978,3,11260
Hyundai,Tucson,2000,2.7,Petrol,Automatic,38496,3,7530
Chevrolet,Impala,2016,4.9,Electric,Manual,110431,2,13591
Mercedes,C-Class,2009,3.3,Diesel,Automatic,277044,2,6059
Ford,Fiesta,2013,2.9,Diesel,Semi-Automatic,150643,4,7887
Hyundai,Tucson,2000,2.1,Hybrid,Manual,93376,5,5332
Audi,A3,2000,4.7,Hybrid,Manual,277622,4,4247
Ford,Explorer,2018,3.7,Electric,Semi-Automatic,219198,1,10816
Ford,Explorer,2017,3.0,Petrol,Semi-Automatic,78527,4,10629
BMW,3 Series,2000,1.5,Hybrid,Automatic,37505,5,7349
Volkswagen,Tiguan,2019,1.0,Hybrid,Semi-Automatic,85468,5,10090
Kia,Optima,2020,2.5,Diesel,Manual,229237,1,8015
Chevrolet,Equinox,2019,1.9,Electric,Semi-Automatic,183579,5,10028
Mercedes,GLA,2009,3.7,Electric,Automatic,150699,4,10986
Kia,Rio,2001,4.3,Diesel,Automatic,37724,5,9445
Mercedes,GLA,2012,2.1,Hybrid,Manual,222392,5,6352
Kia,Sportage,2009,1.7,Hybrid,Automatic,15117,2,10697
BMW,3 Series,2002,1.5,Electric,Automatic,229644,1,5107
Chevrolet,Impala,2009,2.5,Hybrid,Automatic,184256,3,8114
Audi,A4,2023,3.3,Electric,Manual,167226,5,12955
Ford,Focus,2018,3.2,Hybrid,Semi-Automatic,280596,1,8088
Kia,Sportage,2021,2.5,Petrol,Automatic,209544,5,10209
Ford,Fiesta,2000,4.8,Hybrid,Semi-Automatic,66401,5,8571
Ford,Fiesta,2003,3.1,Petrol,Manual,79442,2,6511
BMW,3 Series,2020,4.6,Petrol,Automatic,285151,1,10496
BMW,3 Series,2016,3.7,Diesel,Semi-Automatic,164408,3,9311
Honda,Accord,2001,3.4,Electric,Semi-Automatic,276695,3,4266
Kia,Rio,2010,4.4,Petrol,Automatic,54011,3,11919
Ford,Explorer,2020,2.8,Diesel,Automatic,8303,3,14233
BMW,X5,2001,1.5,Hybrid,Automatic,185862,1,4682
Hyundai,Tucson,2011,4.4,Hybrid,Automatic,47786,1,13344
Mercedes,C-Class,2007,3.6,Petrol,Automatic,262571,3,6048
Chevrolet,Impala,2018,4.2,Electric,Manual,146145,3,12777
BMW,X5,2001,2.5,Hybrid,Semi-Automatic,164351,3,4612
Volkswagen,Passat,2018,3.4,Hybrid,Semi-Automatic,218439,5,9531
Hyundai,Sonata,2010,2.7,Petrol,Manual,228021,4,5239
Mercedes,E-Class,2014,3.3,Hybrid,Semi-Automatic,113081,4,10338
Audi,A4,2020,3.9,Hybrid,Semi-Automatic,56504,1,13869
Ford,Fiesta,2012,4.4,Diesel,Manual,72901,1,10641
Kia,Sportage,2010,1.6,Hybrid,Automatic,290236,4,5395
Mercedes,E-Class,2005,2.1,Diesel,Automatic,15630,5,8887
Hyundai,Tucson,2016,3.2,Electric,Semi-Automatic,98175,4,12136
Kia,Sportage,2023,4.2,Petrol,Manual,252286,4,10154
BMW,5 Series,2003,1.6,Hybrid,Automatic,190931,5,5281
Kia,Optima,2019,4.2,Diesel,Automatic,165768,1,12184
Ford,Fiesta,2005,1.5,Diesel,Automatic,54274,4,7514
Audi,A4,2005,4.7,Petrol,Manual,55577,5,9188
Mercedes,E-Class,2018,1.7,Petrol,Manual,162443,5,7951
Honda,CR-V,2005,5.0,Diesel,Manual,192853,1,6742
Audi,A3,2003,2.8,Hybrid,Automatic,239707,5,5505
Kia,Rio,2012,2.8,Electric,Semi-Automatic,154469,4,9410
Volkswagen,Passat,2020,1.8,Electric,Automatic,173956,2,11920
Chevrolet,Impala,2021,4.4,Electric,Manual,141211,3,13975
Hyundai,Sonata,2009,2.8,Electric,Automatic,155905,1,9981
Ford,Fiesta,2014,1.6,Hybrid,Semi-Automatic,134678,5,8206
Honda,Civic,2018,3.4,Petrol,Manual,114354,1,10612
Toyota,Corolla,2009,1.9,Diesel,Semi-Automatic,207922,1,4541
Chevrolet,Impala,2017,1.3,Petrol,Automatic,248197,2,7036
Volkswagen,Passat,2013,2.5,Hybrid,Manual,184260,2,7814
Hyundai,Elantra,2018,1.9,Petrol,Semi-Automatic,70221,2,9995
Hyundai,Elantra,2005,1.3,Hybrid,Automatic,244352,3,4512
Ford,Fiesta,2015,4.5,Petrol,Manual,232959,1,8440
Volkswagen,Passat,2017,2.2,Diesel,Semi-Automatic,39488,1,10610
Audi,A3,2013,3.2,Petrol,Automatic,105211,3,10595
Toyota,Camry,2012,1.9,Diesel,Semi-Automatic,157819,1,6443
Hyundai,Sonata,2017,1.2,Petrol,Automatic,186933,4,8161
Honda,Civic,2023,2.4,Hybrid,Automatic,157233,3,12755
Ford,Fiesta,2010,2.4,Hybrid,Automatic,87991,4,10240
Ford,Fiesta,2000,3.6,Petrol,Automatic,53225,4,8135
Mercedes,E-Class,2015,4.7,Diesel,Automatic,221990,3,10360
Audi,Q5,2016,3.6,Electric,Manual,136826,3,11763
Chevrolet,Impala,2011,4.8,Petrol,Manual,261385,4,6972
BMW,5 Series,2018,3.4,Diesel,Manual,242283,1,8054
Honda,CR-V,2012,1.3,Electric,Manual,11556,3,10768
BMW,3 Series,2012,4.9,Diesel,Semi-Automatic,87773,5,10844
Honda,Civic,2013,4.9,Electric,Automatic,264354,4,11112
Toyota,Camry,2017,2.7,Diesel,Automatic,171032,3,9979
Audi,Q5,2015,1.8,Electric,Automatic,109815,4,11703
Chevrolet,Impala,2004,3.8,Electric,Manual,8659,3,10926
Kia,Optima,2010,4.6,Diesel,Semi-Automatic,261904,5,6461
Hyundai,Sonata,2012,4.5,Diesel,Semi-Automatic,18262,4,11834
Audi,Q5,2008,2.7,Hybrid,Automatic,53414,2,10631
Volkswagen,Tiguan,2012,2.0,Electric,Semi-Automatic,180769,1,8084
Mercedes,GLA,2015,4.7,Hybrid,Automatic,81669,4,14166
Ford,Focus,2018,1.8,Hybrid,Automatic,117777,1,11444
Volkswagen,Tiguan,2016,1.8,Electric,Semi-Automatic,171501,4,9269
Toyota,Corolla,2022,3.0,Petrol,Manual,34107,3,13017
Hyundai,Tucson,2017,1.6,Petrol,Automatic,122439,2,9851
Chevrolet,Malibu,2001,2.0,Diesel,Automatic,247962,1,2940
Hyundai,Sonata,2018,3.0,Hybrid,Manual,39048,3,12719
Hyundai,Tucson,2014,3.9,Hybrid,Manual,278143,4,7637
BMW,5 Series,2023,3.5,Electric,Manual,215199,3,12196
Toyota,Corolla,2008,1.3,Electric,Manual,82111,5,8157
Volkswagen,Golf,2013,1.1,Hybrid,Semi-Automatic,185290,5,6394
Chevrolet,Equinox,2002,4.3,Petrol,Semi-Automatic,154339,1,5913
Hyundai,Elantra,2010,1.7,Hybrid,Manual,280332,4,4193
BMW,3 Series,2007,1.5,Diesel,Automatic,21969,1,8760
Hyundai,Sonata,2015,1.9,Diesel,Manual,266854,2,5162
Honda,Accord,2003,2.9,Electric,Semi-Automatic,166661,2,6566
Audi,Q5,2021,2.5,Petrol,Semi-Automatic,162133,3,9657
Ford,Fiesta,2022,1.6,Hybrid,Automatic,34818,4,14103
BMW,X5,2019,2.4,Electric,Manual,35696,1,13486
Chevrolet,Equinox,2013,2.3,Petrol,Semi-Automatic,239847,3,5503
Toyota,Corolla,2011,2.3,Hybrid,Automatic,282746,1,6545
Mercedes,E-Class,2008,4.7,Petrol,Manual,269660,5,5806
BMW,5 Series,2004,4.5,Petrol,Semi-Automatic,5223,1,9695
Mercedes,E-Class,2012,2.3,Diesel,Automatic,147905,3,8541
Hyundai,Sonata,2018,3.4,Petrol,Automatic,130629,3,11787
BMW,5 Series,2017,4.4,Electric,Automatic,294306,5,11213
Audi,A4,2016,2.7,Electric,Manual,292450,2,7751
Toyota,Corolla,2023,2.2,Diesel,Semi-Automatic,163252,5,9934
Ford,Focus,2012,4.5,Diesel,Semi-Automatic,12118,5,11957
Kia,Rio,2014,1.8,Petrol,Semi-Automatic,26905,3,9561
Chevrolet,Malibu,2013,3.8,Electric,Automatic,187116,4,11557
BMW,5 Series,2021,3.1,Electric,Manual,51446,4,14471
Chevrolet,Equinox,2021,2.9,Diesel,Semi-Automatic,217855,3,8942
Audi,A3,2022,1.3,Diesel,Semi-Automatic,248632,2,7027
Chevrolet,Impala,2010,2.5,Electric,Semi-Automatic,270465,4,6190
Honda,CR-V,2022,2.1,Electric,Manual,149334,4,11813
Volkswagen,Golf,2012,3.2,Petrol,Semi-Automatic,239063,1,6118
BMW,3 Series,2022,1.3,Petrol,Manual,29539,4,11409
Hyundai,Elantra,2010,2.6,Electric,Semi-Automatic,49036,4,10719
Mercedes,C-Class,2021,2.4,Electric,Manual,257224,5,9655
Volkswagen,Golf,2002,2.3,Electric,Semi-Automatic,48461,4,8030
Ford,Explorer,2012,1.8,Hybrid,Automatic,80843,2,10383
Hyundai,Tucson,2022,3.8,Petrol,Automatic,50336,5,14993
Chevrolet,Malibu,2008,4.9,Electric,Semi-Automatic,209811,3,9203
Toyota,RAV4,2006,1.4,Diesel,Semi-Automatic,182285,1,3654
Audi,A4,2004,2.8,Electric,Automatic,138076,4,8838
Mercedes,GLA,2015,1.0,Electric,Manual,95342,3,9693
Hyundai,Elantra,2019,2.2,Diesel,Automatic,242596,2,8648
BMW,3 Series,2007,1.3,Petrol,Semi-Automatic,265336,1,2193
Hyundai,Elantra,2005,1.8,Diesel,Automatic,98755,3,6924
